course,book_id,bookclub,chat_crew,pseudonym,message,time,is_answer,page,response_number,uptake
S22 Chat Synch Data,261,1,0,Natalie,"it says Alexandrea, Matthew and Sara looked at this 18 days ago. How is this possible? I thought the activity just opened up this week?",?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Rebecca,Hello! I've been on but just noticed the chat feature. We're good to get started :),?,True,,,
S22 Chat Synch Data,261,1,0,Katie,So did I. Do you think they are in another course?,?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Katie,"Oh, hi Rebecca!",?,True,,,Filler
S22 Chat Synch Data,261,1,0,Natalie,Okay Hi Rebecca and Katie,?,True,,,Filler
S22 Chat Synch Data,261,1,0,Katie,"So regarding part 1 of the question, I think the lady is behind the door!",?,True,,,
S22 Chat Synch Data,261,1,0,Natalie,That's what I thought to or how I interpreted the ending,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Katie,"If she really loves him, she should want him to be with someone else and alive rather than dead!",?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Rebecca,Did you guys already read the story? It won't move past the part of four questions for me.,?,True,,,
S22 Chat Synch Data,261,1,0,Katie,"What about you, Rebecca?",?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Natalie,It was strange because it seems the daughter is jealous of the lady behind the door. so its an interesting twist,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Katie,"Oh, sorry! Yes I read it",?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Katie,"Rebecca, it was a bit glitchy with me at times and I refreshed and logged back in",?,True,,,
S22 Chat Synch Data,261,1,0,Natalie,"Oh yeah Rebecca, in order to get past page 8, you have to form 5 questions with the tiles on bottom of screen",?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Natalie,Hint I _____him?,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Natalie,then click submit,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Rebecca,I tried to read it before 7 but it's stuck on that one part,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Natalie,then click on the checkmark button,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Natalie,I had to ask my spouse for help,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Natalie,head in hands,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Katie,"Oh, yeah! You make up the questions and then can advance!",?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Rebecca,"Yeah I put questions, I'll refresh and try again",?,True,,,
S22 Chat Synch Data,261,1,0,Natalie,"Each time you submit, the lady talks back to you and her icon changes.",?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Rebecca,Hm it's still not working. Sorry guys I'm trying,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Natalie,Which browser did you use?,?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Natalie,It took me 10 tried. Then I got it,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Natalie,It doesn't matter the combo of the questions,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Rebecca,I'm in google chrome,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Katie,"Yes, it has to be chrome or firefox",?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Rebecca,"Ok it's finally working. I'll read the next part quickly and then I'll be good to keep going. Sorry guys, thanks for your help",?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Katie,No worries!,?,True,,,Filler
S22 Chat Synch Data,261,1,0,Rebecca,"Okay, I agree, I think the lady is behind the door.",?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Katie,"So it definitely seems like the princess hates the lady behind the door. But if it were me, I couldn't stand to see the man I love being eaten by a tiger.",?,True,,,
S22 Chat Synch Data,261,1,0,Natalie,Do you think the lady is more beautiful than the princess?,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Katie,I'm not sure. They're probably equally beautiful and just jealous :),?,True,,,Disagree
S22 Chat Synch Data,261,1,0,Natalie,ha ha,?,True,,,Filler
S22 Chat Synch Data,261,1,0,Rebecca,"I think it is entirely possible for the tiger to be behind the door, as the story indicates that she is jealous of the lady and she has a barbaric spirit like her father. However, as Katie said, I don't think she could have watched the tiger eat him if she loved him so much. Also, the end of the story says that she knew he would ask her, just as he knew she would take it upon herself to find out, so I think that she would not be able to lead him to the door with the tiger and live with that, especially if she thought about what she would tell him days before.",?,True,,,Filler
S22 Chat Synch Data,261,1,0,Katie,"Well said, Rebecca",?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Natalie,Good point you made Rebecca,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Katie,"Regarding part 2 of the question, what do you think the king does to his daughter?",?,True,,,
S22 Chat Synch Data,261,1,0,Rebecca,I think the king would subject her to the same law as everyone else and expect her fate to be decided in the arena.,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Katie,Since he's barbaric...maybe he puts her in the ring to face her own doors? :(,?,True,,,
S22 Chat Synch Data,261,1,0,Katie,"Okay, me too! Sorry there's a bit of a delay on my end.",?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Rebecca,"If he knew his daughter truly loved that man but sent him to the arena because of his barbaric nature, I don't think he would extend any grace to his daughter, even though the story told us that he treasures her.",?,True,,,
S22 Chat Synch Data,261,1,0,Natalie,That's what I thought as well. I remember the description of the King being barbaric with his punishments and I think he would put his daughter in front of the doors as well,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Katie,Yep.,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Rebecca,"Do you think that the king would be tempted to do the same thing she did, though, and find out which door was which?",?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Natalie,I could be wrong but I think the daughter's door opened up to being with her lover?,?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Natalie,There appears to be descriptions of her seeing her lover's face?,?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Katie,"Not really, no. Considering they mention how barbaric he is. I feel like he's a by-the-book sort of guy",?,True,,,Disagree
S22 Chat Synch Data,261,1,0,Katie,That was in response to Rebecca's question.,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Rebecca,"Where did you see those descriptions, Natalie?",?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Katie,"Yeah, did they actually put the King's daughter in the arena in the story?",?,True,,,Clarify
S22 Chat Synch Data,261,1,0,Rebecca,"Yeah, I think you're right. But it would be interesting if her lover ended up being behind the door she chose. Although I think the story said that it was people in the king's court that decide who goes behind the door, not the king.",?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Rebecca,So I'm not sure if the king would've had a hand in putting her lover behind the door.,?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Rebecca,"But it would be interesting if the princess's actions in breaking the law made her father realize just how much she loved the man (if she did tell him of the door with the lady). So maybe he could've used his influence to put her lover behind the door, that way he could still abide by his own law but also extend love to his daughter.",?,True,,,Elaborate
S22 Chat Synch Data,261,1,0,Katie,I honestly found the writing style in the story kind of confusing?,?,True,,,
S22 Chat Synch Data,261,1,0,Katie,Anyone else?,?,True,,,
S22 Chat Synch Data,261,1,0,Rebecca,Me too I had to reread the first couple pages several times before I understood what was going on.,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Katie,Same.,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Katie,"Natalie, are you still there?",?,True,,,
S22 Chat Synch Data,261,1,0,Rebecca,I guess that was all we had to do? I don't know if there's anything else to discuss,?,True,,,
S22 Chat Synch Data,261,1,0,Katie,"Okay, cool",?,True,,,Filler
S22 Chat Synch Data,261,1,0,Katie,"Thanks, everyone!",?,True,,,Filler
S22 Chat Synch Data,261,1,0,Katie,Enjoy the wedding!,?,True,,,Filler
S22 Chat Synch Data,261,1,0,Rebecca,Thanks for hopping on for a little bit! I hope you both have a great rest of this semester!,?,True,,,Filler
S22 Chat Synch Data,261,1,0,Rebecca,"Thank you, I will!! :)",?,True,,,Filler
S22 Chat Synch Data,261,1,0,Katie,Thank you! You too!,?,True,,,Filler
S22 Chat Synch Data,261,1,0,Natalie,Hi sorry ladies I got kicked off,?,True,,,Filler
S22 Chat Synch Data,261,1,0,Natalie,Sorry just getting to everyone's messages,?,True,,,
S22 Chat Synch Data,261,1,0,Natalie,I also found the story confusing and I had to re-read it several times,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Natalie,I guess the ending depends on how everyone interprets it,?,True,,,
S22 Chat Synch Data,261,1,0,Natalie,anyways have a good night,?,True,,,
S22 Chat Synch Data,261,1,0,Natalie,and a wonderful semester thanks for hopping on,?,True,,,
S22 Chat Synch Data,261,1,0,Natalie,Enjoy the wedding Katie,?,True,,,
S22 Chat Synch Data,261,1,0,Katie,Goodnight!,?,True,,,
S22 Chat Synch Data,261,1,0,Alexandrea,I'm so sorry to have missed this initial conversation. I was dealing with some personal matters that prevented me from doing so. But I've caught up and I greatly enjoyed reading the discourse here.,?,True,,,
S22 Chat Synch Data,261,1,0,Alexandrea,I had similar issues reading the writing style. It took a few times to really get to the core of what was being said.,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Alexandrea,Based on the princess' description I had almost expected her to not make any motion towards the door. I assumed she would take the same 'let Fate decide' attitude as the king,?,True,,,
S22 Chat Synch Data,261,1,0,Alexandrea,"I certainly hoped that she was steering her lover away from the tiger, but can see how she would not want to see him with another woman based on the jealousy discussed above.",?,True,,,
S22 Chat Synch Data,261,1,0,Alexandrea,"Though, I do think it would have been particularly interesting to see her point him to the tiger, just for the tiger to not eat him by some stroke of luck. Perhaps the universe truly showing that the innocent go unpunished in this king's model of justice",?,True,,,
S22 Chat Synch Data,261,1,0,Alexandrea,I definitely agree with all of you stating that the king likely would subject his daughter to the same form of judgement in the arena if her actions were discovered.,?,True,,,Affirm
S22 Chat Synch Data,261,1,0,Alexandrea,"Whether or not the princess 'saved' him away from the tiger, she interferred and the kind would not allow that.",?,True,,,
S22 Chat Synch Data,261,1,0,Alexandrea,I apologize again that I couldn't be part of the original discussion. It was clearly productive and I'm disappointed to have missed out on the opportunity.,?,True,,,
S22 Chat Asynch Data,261,1,0,Wayne ,P1: I believe the tiger is behind the door.,2022-03-03 10:43:04,True,10,,
S22 Chat Asynch Data,261,1,0,Wayne ,"P2: I believe the king would send his daughter to the arena too. Given his barbaric nature. However, he too may indicate which door the tiger waits behind.",2022-03-03 10:44:37,True,10,,
S22 Chat Asynch Data,261,1,0,Stephanie,"I think the lady is behind the door. She will lose him, but she does not want to see him die.",2022-03-07 20:20:17,True,8,,
S22 Chat Asynch Data,261,1,0,Stephanie,"P2: The king may send his daughter to the arena, but he will not allow her to die, so he puts a man of his choosing behind the door for her to marry. He signals to her to choose that door.",2022-03-07 20:22:13,True,8,,
S22 Chat Asynch Data,261,1,0,John,"I have no guess as to which is behind the door. Is it unclear weather or not she is even instructing him to choose the door on the right side. She could have raised her right hand to signal “DON’T go in that door, the tiger is there.”",2022-03-08 22:14:04,True,10,,
S22 Chat Asynch Data,261,1,0,John,"Part 2: The daughter is “the apple of the king’s eye”, therefore, I believe he will not disclose this knowledge to anyone. This would save her from a trial.",2022-03-08 22:17:10,True,10,,
S22 Chat Asynch Data,261,1,0,Christopher,"Part 1: Honestly hard to say, though I'd like to believe she spared the one she loved. That said, If she is as barbaric as her father, she could very well have sent him to his death. If she can't have him, no one can.",2022-03-11 17:49:50,True,10,,
S22 Chat Asynch Data,261,1,0,Christopher,"Part 2: The king most certainly spares his daughter, one way or another. She is his greatest pride. I say he puts on a show for the people to act as though the law is being upheld, but behind the doors are suiters of his choosing. He keeps his daughter safe and she has to marry someone he believes is the best choice for her.",2022-03-11 17:55:25,True,10,,
